1208		20.00	30.00	4.000	Global			
1209		22.00	30.00	4.000	Global			
1210		24.00	30.00	4.000	Global			
1211		26.00	30.00	4.000	Global			
1212		28.00	30.00	4.000	Global			
1213		30.00	30.00	4.000	Global			
1214		32.00	30.00	4.000	Global			
1215		34.00	30.00	4.000	Global			
1216		36.00	30.00	4.000	Global			
1217		38.00	30.00	4.000	Global			
1218		40.00	30.00	4.000	Global			
1219		0.0	32.00	4.000	Global			
1220		2.000	32.00	4.000	Global			
1221		4.000	32.00	4.000	Global			
1222		6.000	32.00	4.000	Global			
1223		8.000	32.00	4.000	Global			
1224		10.00	32.00	4.000	Global			
1225		12.00	32.00	4.000	Global			
1226		14.00	32.00	4.000	Global			
1227		16.00	32.00	4.000	Global			
1228		18.00	32.00	4.000	Global			
1229		20.00	32.00	4.000	Global			
1230		22.00	32.00	4.000	Global			
1231		24.00	32.00	4.000	Global			
1232		26.00	32.00	4.000	Global			
1233		28.00	32.00	4.000	Global			
1234		30.00	32.00	4.000	Global			
1235		32.00	32.00	4.000	Global			
1236		34.00	32.00	4.000	Global			
1237		36.00	32.00	4.000	Global			
1238		38.00	32.00	4.000	Global			
1239		40.00	32.00	4.000	Global			
1240		0.0	34.00	4.000	Global			
1241		2.000	34.00	4.000	Global			
1242		4.000	34.00	4.000	Global			
1243		6.000	34.00	4.000	Global			
1244		8.000	34.00	4.000	Global			
1245		10.00	34.00	4.000	Global			
1246		12.00	34.00	4.000	Global			
1247		14.00	34.00	4.000	Global			
1248		16.00	34.00	4.000	Global			
1249		18.00	34.00	4.000	Global			
1250		20.00	34.00	4.000	Global			
1251		22.00	34.00	4.000	Global			
1252		24.00	34.00	4.000	Global			
1253		26.00	34.00	4.000	Global			
1254		28.00	34.00	4.000	Global			
1255		30.00	34.00	4.000	Global			
1256		32.00	34.00	4.000	Global			
1257		34.00	34.00	4.000	Global			
1258		36.00	34.00	4.000	Global			
1259		38.00	34.00	4.000	Global			
1260		40.00	34.00	4.000	Global			
1261		0.0	36.00	4.000	Global			
1262		2.000	36.00	4.000	Global			
1263		4.000	36.00	4.000	Global			
1264		6.000	36.00	4.000	Global			
1265		8.000	36.00	4.000	Global			
1266		10.00	36.00	4.000	Global			
1267		12.00	36.00	4.000	Global			
1268		14.00	36.00	4.000	Global			
1269		16.00	36.00	4.000	Global			
1270		18.00	36.00	4.000	Global			
1271		20.00	36.00	4.000	Global			
1272		22.00	36.00	4.000	Global			
1273		24.00	36.00	4.000	Global			
1274		26.00	36.00	4.000	Global			
1275		28.00	36.00	4.000	Global			
1276		30.00	36.00	4.000	Global			
1277		32.00	36.00	4.000	Global			
1278		34.00	36.00	4.000	Global			
1279		36.00	36.00	4.000	Global			
1280		38.00	36.00	4.000	Global			
1281		40.00	36.00	4.000	Global			
1282		0.0	38.00	4.000	Global			
1283		2.000	38.00	4.000	Global			
1284		4.000	38.00	4.000	Global			
1285		6.000	38.00	4.000	Global			
1286		8.000	38.00	4.000	Global			
1287		10.00	38.00	4.000	Global			
1288		12.00	38.00	4.000	Global			
1289		14.00	38.00	4.000	Global			
1290		16.00	38.00	4.000	Global			
1291		18.00	38.00	4.000	Global			
1292		20.00	38.00	4.000	Global			
1293		22.00	38.00	4.000	Global			
1294		24.00	38.00	4.000	Global			
1295		26.00	38.00	4.000	Global			
1296		28.00	38.00	4.000	Global			
1297		30.00	38.00	4.000	Global			
1298		32.00	38.00	4.000	Global			
1299		34.00	38.00	4.000	Global			
1300		36.00	38.00	4.000	Global			
1301		38.00	38.00	4.000	Global			
1302		40.00	38.00	4.000	Global			
1303		0.0	40.00	4.000	Global			
1304		2.000	40.00	4.000	Global			
1305		4.000	40.00	4.000	Global			
1306		6.000	40.00	4.000	Global			
1307		8.000	40.00	4.000	Global			
1308		10.00	40.00	4.000	Global			
1309		12.00	40.00	4.000	Global			
1310		14.00	40.00	4.000	Global			
1311		16.00	40.00	4.000	Global			
1312		18.00	40.00	4.000	Global			
1313		20.00	40.00	4.000	Global			
1314		22.00	40.00	4.000	Global			
1315		24.00	40.00	4.000	Global			
1316		26.00	40.00	4.000	Global			
1317		28.00	40.00	4.000	Global			
1318		30.00	40.00	4.000	Global			
1319		32.00	40.00	4.000	Global			
1320		34.00	40.00	4.000	Global			
1321		36.00	40.00	4.000	Global			
1322		38.00	40.00	4.000	Global			
1323		40.00	40.00	4.000	Global			
1324		2.000	2.000	-4.000	Global	Pin		
1325		32.00	8.000	-4.000	Global	Pin		
1326		8.000	32.00	-4.000	Global	Pin		
1327		38.00	38.00	-4.000	Global	Pin		
